,index1,Category
6694,20260,0
6695,20261,0
6696,20262,0
24114,20263,374
6697,20264,0
6698,20265,0
6699,20266,0
6700,20267,0
6701,20268,0
24115,20269,374
24116,20270,374
24117,20271,374
6702,20272,0
6703,20273,0
24118,20274,374
6704,20275,0
6705,20276,0
6706,20277,0
6707,20278,0
6708,20279,0
6709,20280,0
6710,20281,0
6711,20282,0
6712,20283,0
6713,20284,0
6714,20285,0
6715,20286,0
6716,20287,0
6717,20288,0
6718,20289,0
6719,20290,0
47829,20291,372
6720,20292,0
6721,20293,0
6722,20294,0
6723,20295,0
6724,20296,0
6725,20297,0
6726,20298,0
6727,20299,0
6728,20300,0
6729,20301,0
24119,20302,374
6730,20303,0
6731,20304,0
47830,20305,372
6732,20306,0
47831,20307,372
47832,20308,372
6733,20309,0
47833,20310,372
24120,20311,374
6734,20312,0
6735,20313,0
6736,20314,0
6737,20315,0
6738,20316,0
24121,20317,374
6739,20318,0
6740,20319,0
6741,20320,0
6742,20321,0
6743,20322,0
6744,20323,0
6745,20324,0
6746,20325,0
24122,20326,374
24123,20327,374
6747,20328,0
47834,20329,372
6748,20330,0
6749,20331,0
24124,20332,374
24125,20333,374
24126,20334,374
6750,20335,0
47835,20336,372
6751,20337,0
24127,20338,374
24128,20339,374
24129,20340,374
6752,20341,0
6753,20342,0
6754,20343,0
6755,20344,0
24130,20345,374
6756,20346,0
6757,20347,0
6758,20348,0
6759,20349,0
6760,20350,0
6761,20351,0
6762,20352,0
6763,20353,0
6764,20354,0
6765,20355,0
6766,20356,0
6767,20357,0
24131,20358,374
6768,20359,0
24132,20360,374
6769,20361,0
6770,20362,0
6771,20363,0
24133,20364,374
6772,20365,0
6773,20366,0
6774,20367,0
6775,20368,0
6776,20369,0
6777,20370,0
6778,20371,0
6779,20372,0
24134,20373,374
24135,20374,374
24136,20375,374
24137,20376,374
6780,20377,0
6781,20378,0
6782,20379,0
6783,20380,0
6784,20381,0
6785,20382,0
6786,20383,0
6787,20384,0
6788,20385,0
6789,20386,0
6790,20387,0
6791,20388,0
6792,20389,0
6793,20390,0
6794,20391,0
6795,20392,0
6796,20393,0
6797,20394,0
6798,20395,0
6799,20396,0
6800,20397,0
6801,20398,0
6802,20399,0
6803,20400,0
6804,20401,0
6805,20402,0
6806,20403,0
6807,20404,0
6808,20405,0
6809,20406,0
6810,20407,0
6811,20408,0
6812,20409,0
6813,20410,0
6814,20411,0
6815,20412,0
6816,20413,0
6817,20414,0
6818,20415,0
6819,20416,0
6820,20417,0
6821,20418,0
6822,20419,0
6823,20420,0
24138,20421,374
6824,20422,0
6825,20423,0
47836,20424,372
6826,20425,0
24139,20426,374
47837,20427,372
47838,20428,372
24140,20429,374
24141,20430,374
6827,20431,0
6828,20432,0
6829,20433,0
6830,20434,0
6831,20435,0
6832,20436,0
6833,20437,0
6834,20438,0
6835,20439,0
6836,20440,0
6837,20441,0
6838,20442,0
6839,20443,0
6840,20444,0
6841,20445,0
6842,20446,0
6843,20447,0
6844,20448,0
6845,20449,0
6846,20450,0
6847,20451,0
6848,20452,0
6849,20453,0
6850,20454,0
6851,20455,0
6852,20456,0
6853,20457,0
6854,20458,0
6855,20459,0
6856,20460,0
6857,20461,0
6858,20462,0
6859,20463,0
6860,20464,0
6861,20465,0
6862,20466,0
6863,20467,0
6864,20468,0
6865,20469,0
6866,20470,0
6867,20471,0
6868,20472,0
6869,20473,0
6870,20474,0
6871,20475,0
6872,20476,0
6873,20477,0
6874,20478,0
6875,20479,0
6876,20480,0
6877,20481,0
6878,20482,0
6879,20483,0
6880,20484,0
6881,20485,0
6882,20486,0
6883,20487,0
6884,20488,0
6885,20489,0
6886,20490,0
47839,20491,372
6887,20492,0
47840,20493,372
6888,20494,0
6889,20495,0
6890,20496,0
6891,20497,0
6892,20498,0
6893,20499,0
6894,20500,0
6895,20501,0
6896,20502,0
6897,20503,0
6898,20504,0
6899,20505,0
6900,20506,0
47841,20507,372
6901,20508,0
6902,20509,0
6903,20510,0
6904,20511,0
6905,20512,0
6906,20513,0
6907,20514,0
59332,20515,3
47842,20516,372
6908,20517,0
6909,20518,0
6910,20519,0
6911,20520,0
6912,20521,0
6913,20522,0
6914,20523,0
6915,20524,0
6916,20525,0
6917,20526,0
6918,20527,0
6919,20528,0
47843,20529,372
6920,20530,0
6921,20531,0
6922,20532,0
6923,20533,0
6924,20534,0
6925,20535,0
6926,20536,0
6927,20537,0
6928,20538,0
6929,20539,0
6930,20540,0
6931,20541,0
6932,20542,0
6933,20543,0
6934,20544,0
6935,20545,0
6936,20546,0
6937,20547,0
6938,20548,0
6939,20549,0
6940,20550,0
6941,20551,0
6942,20552,0
6943,20553,0
6944,20554,0
6945,20555,0
6946,20556,0
6947,20557,0
6948,20558,0
58092,20559,71
6949,20560,0
6950,20561,0
6951,20562,0
6952,20563,0
6953,20564,0
6954,20565,0
6955,20566,0
6956,20567,0
6957,20568,0
6958,20569,0
6959,20570,0
6960,20571,0
6961,20572,0
6962,20573,0
6963,20574,0
6964,20575,0
6965,20576,0
6966,20577,0
6967,20578,0
6968,20579,0
6969,20580,0
6970,20581,0
6971,20582,0
6972,20583,0
6973,20584,0
6974,20585,0
6975,20586,0
6976,20587,0
6977,20588,0
6978,20589,0
6979,20590,0
6980,20591,0
6981,20592,0
6982,20593,0
6983,20594,0
6984,20595,0
6985,20596,0
6986,20597,0
6987,20598,0
6988,20599,0
6989,20600,0
6990,20601,0
6991,20602,0
6992,20603,0
6993,20604,0
6994,20605,0
6995,20606,0
6996,20607,0
6997,20608,0
6998,20609,0
6999,20610,0
7000,20611,0
7001,20612,0
7002,20613,0
7003,20614,0
7004,20615,0
7005,20616,0
7006,20617,0
7007,20618,0
7008,20619,0
7009,20620,0
7010,20621,0
7011,20622,0
7012,20623,0
7013,20624,0
7014,20625,0
7015,20626,0
7016,20627,0
7017,20628,0
7018,20629,0
7019,20630,0
7020,20631,0
7021,20632,0
7022,20633,0
7023,20634,0
7024,20635,0
7025,20636,0
7026,20637,0
7027,20638,0
7028,20639,0
7029,20640,0
7030,20641,0
7031,20642,0
7032,20643,0
7033,20644,0
7034,20645,0
7035,20646,0
7036,20647,0
7037,20648,0
7038,20649,0
7039,20650,0
7040,20651,0
7041,20652,0
7042,20653,0
7043,20654,0
7044,20655,0
7045,20656,0
7046,20657,0
58093,20658,71
7047,20659,0
7048,20660,0
7049,20661,0
7050,20662,0
7051,20663,0
7052,20664,0
7053,20665,0
7054,20666,0
7055,20667,0
7056,20668,0
7057,20669,0
7058,20670,0
7059,20671,0
7060,20672,0
7061,20673,0
47844,20674,372
47845,20675,372
7062,20676,0
7063,20677,0
47846,20678,372
7064,20679,0
7065,20680,0
7066,20681,0
7067,20682,0
7068,20683,0
7069,20684,0
7070,20685,0
7071,20686,0
7072,20687,0
7073,20688,0
7074,20689,0
7075,20690,0
7076,20691,0
7077,20692,0
7078,20693,0
7079,20694,0
7080,20695,0
7081,20696,0
7082,20697,0
7083,20698,0
7084,20699,0
7085,20700,0
7086,20701,0
7087,20702,0
7088,20703,0
7089,20704,0
7090,20705,0
7091,20706,0
7092,20707,0
47847,20708,372
7093,20709,0
47848,20710,372
7094,20711,0
47849,20712,372
47850,20713,372
47851,20714,372
59333,20715,3
7095,20716,0
7096,20717,0
7097,20718,0
7098,20719,0
7099,20720,0
47852,20721,372
7100,20722,0
47853,20723,372
7101,20724,0
7102,20725,0
7103,20726,0
7104,20727,0
7105,20728,0
7106,20729,0
7107,20730,0
7108,20731,0
7109,20732,0
7110,20733,0
7111,20734,0
7112,20735,0
7113,20736,0
7114,20737,0
7115,20738,0
7116,20739,0
7117,20740,0
7118,20741,0
47854,20742,372
7119,20743,0
47855,20744,372
7120,20745,0
7121,20746,0
7122,20747,0
7123,20748,0
7124,20749,0
7125,20750,0
7126,20751,0
7127,20752,0
7128,20753,0
7129,20754,0
7130,20755,0
7131,20756,0
47856,20757,372
47857,20758,372
47858,20759,372
7132,20760,0
7133,20761,0
7134,20762,0
7135,20763,0
7136,20764,0
47859,20765,372
7137,20766,0
7138,20767,0
7139,20768,0
47860,20769,372
47861,20770,372
7140,20771,0
47862,20772,372
7141,20773,0
7142,20774,0
7143,20775,0
7144,20776,0
7145,20777,0
7146,20778,0
7147,20779,0
47863,20780,372
7148,20781,0
7149,20782,0
7150,20783,0
7151,20784,0
7152,20785,0
7153,20786,0
7154,20787,0
7155,20788,0
7156,20789,0
7157,20790,0
47864,20791,372
47865,20792,372
7158,20793,0
7159,20794,0
47866,20795,372
7160,20796,0
47867,20797,372
47868,20798,372
7161,20799,0
24142,20800,374
47869,20801,372
7162,20802,0
47870,20803,372
7163,20804,0
47871,20805,372
47872,20806,372
47873,20807,372
47874,20808,372
24143,20809,374
24144,20810,374
7164,20811,0
47875,20812,372
47876,20813,372
7165,20814,0
47877,20815,372
7166,20816,0
7167,20817,0
47878,20818,372
47879,20819,372
7168,20820,0
24145,20821,374
7169,20822,0
7170,20823,0
24146,20824,374
47880,20825,372
47881,20826,372
24147,20827,374
47882,20828,372
7171,20829,0
24148,20830,374
47883,20831,372
47884,20832,372
24149,20833,374
47885,20834,372
24150,20835,374
7172,20836,0
7173,20837,0
7174,20838,0
7175,20839,0
47886,20840,372
7176,20841,0
47887,20842,372
47888,20843,372
47889,20844,372
47890,20845,372
7177,20846,0
7178,20847,0
7179,20848,0
7180,20849,0
7181,20850,0
7182,20851,0
7183,20852,0
7184,20853,0
7185,20854,0
7186,20855,0
7187,20856,0
7188,20857,0
7189,20858,0
7190,20859,0
7191,20860,0
7192,20861,0
7193,20862,0
7194,20863,0
7195,20864,0
7196,20865,0
7197,20866,0
47891,20867,372
7198,20868,0
7199,20869,0
47892,20870,372
7200,20871,0
7201,20872,0
47893,20873,372
7202,20874,0
7203,20875,0
7204,20876,0
24151,20877,374
7205,20878,0
7206,20879,0
24152,20880,374
7207,20881,0
7208,20882,0
7209,20883,0
7210,20884,0
7211,20885,0
7212,20886,0
47894,20887,372
24153,20888,374
7213,20889,0
7214,20890,0
24154,20891,374
7215,20892,0
24155,20893,374
7216,20894,0
7217,20895,0
7218,20896,0
7219,20897,0
24156,20898,374
7220,20899,0
7221,20900,0
7222,20901,0
47895,20902,372
7223,20903,0
7224,20904,0
7225,20905,0
7226,20906,0
47896,20907,372
7227,20908,0
7228,20909,0
7229,20910,0
7230,20911,0
7231,20912,0
7232,20913,0
7233,20914,0
47897,20915,372
7234,20916,0
7235,20917,0
7236,20918,0
7237,20919,0
7238,20920,0
47898,20921,372
47899,20922,372
7239,20923,0
7240,20924,0
7241,20925,0
7242,20926,0
7243,20927,0
7244,20928,0
7245,20929,0
47900,20930,372
47901,20931,372
58094,20932,71
47902,20933,372
7246,20934,0
7247,20935,0
47903,20936,372
7248,20937,0
7249,20938,0
7250,20939,0
47904,20940,372
7251,20941,0
7252,20942,0
47905,20943,372
47906,20944,372
47907,20945,372
47908,20946,372
47909,20947,372
47910,20948,372
7253,20949,0
47911,20950,372
7254,20951,0
24157,20952,374
24158,20953,374
24159,20954,374
24160,20955,374
24161,20956,374
7255,20957,0
24162,20958,374
24163,20959,374
24164,20960,374
47912,20961,372
7256,20962,0
24165,20963,374
24166,20964,374
7257,20965,0
7258,20966,0
7259,20967,0
7260,20968,0
7261,20969,0
7262,20970,0
7263,20971,0
7264,20972,0
24167,20973,374
7265,20974,0
24168,20975,374
7266,20976,0
24169,20977,374
7267,20978,0
7268,20979,0
7269,20980,0
24170,20981,374
7270,20982,0
24171,20983,374
24172,20984,374
47913,20985,372
24173,20986,374
47914,20987,372
7271,20988,0
7272,20989,0
47915,20990,372
7273,20991,0
7274,20992,0
7275,20993,0
7276,20994,0
7277,20995,0
7278,20996,0
7279,20997,0
7280,20998,0
7281,20999,0
47916,21000,372
47917,21001,372
7282,21002,0
7283,21003,0
7284,21004,0
7285,21005,0
47918,21006,372
7286,21007,0
7287,21008,0
7288,21009,0
7289,21010,0
7290,21011,0
7291,21012,0
7292,21013,0
7293,21014,0
7294,21015,0
7295,21016,0
7296,21017,0
7297,21018,0
7298,21019,0
7299,21020,0
7300,21021,0
7301,21022,0
7302,21023,0
7303,21024,0
7304,21025,0
7305,21026,0
7306,21027,0
7307,21028,0
7308,21029,0
7309,21030,0
7310,21031,0
7311,21032,0
7312,21033,0
7313,21034,0
7314,21035,0
7315,21036,0
7316,21037,0
47919,21038,372
7317,21039,0
7318,21040,0
47920,21041,372
7319,21042,0
7320,21043,0
7321,21044,0
7322,21045,0
7323,21046,0
47921,21047,372
7324,21048,0
7325,21049,0
7326,21050,0
7327,21051,0
7328,21052,0
7329,21053,0
7330,21054,0
7331,21055,0
7332,21056,0
7333,21057,0
7334,21058,0
7335,21059,0
7336,21060,0
7337,21061,0
7338,21062,0
7339,21063,0
7340,21064,0
7341,21065,0
7342,21066,0
7343,21067,0
7344,21068,0
7345,21069,0
7346,21070,0
7347,21071,0
7348,21072,0
7349,21073,0
7350,21074,0
7351,21075,0
7352,21076,0
7353,21077,0
7354,21078,0
7355,21079,0
7356,21080,0
7357,21081,0
7358,21082,0
7359,21083,0
7360,21084,0
7361,21085,0
7362,21086,0
7363,21087,0
7364,21088,0
7365,21089,0
7366,21090,0
7367,21091,0
7368,21092,0
7369,21093,0
7370,21094,0
7371,21095,0
7372,21096,0
7373,21097,0
7374,21098,0
7375,21099,0
7376,21100,0
7377,21101,0
7378,21102,0
7379,21103,0
7380,21104,0
7381,21105,0
7382,21106,0
7383,21107,0
7384,21108,0
7385,21109,0
7386,21110,0
7387,21111,0
7388,21112,0
7389,21113,0
7390,21114,0
7391,21115,0
7392,21116,0
7393,21117,0
7394,21118,0
7395,21119,0
7396,21120,0
7397,21121,0
7398,21122,0
7399,21123,0
7400,21124,0
7401,21125,0
7402,21126,0
7403,21127,0
7404,21128,0
7405,21129,0
7406,21130,0
7407,21131,0
7408,21132,0
7409,21133,0
7410,21134,0
7411,21135,0
7412,21136,0
7413,21137,0
7414,21138,0
7415,21139,0
7416,21140,0
7417,21141,0
7418,21142,0
7419,21143,0
7420,21144,0
7421,21145,0
7422,21146,0
7423,21147,0
7424,21148,0
7425,21149,0
7426,21150,0
7427,21151,0
7428,21152,0
7429,21153,0
7430,21154,0
7431,21155,0
7432,21156,0
7433,21157,0
7434,21158,0
7435,21159,0
7436,21160,0
7437,21161,0
7438,21162,0
7439,21163,0
7440,21164,0
7441,21165,0
7442,21166,0
7443,21167,0
7444,21168,0
7445,21169,0
7446,21170,0
7447,21171,0
7448,21172,0
7449,21173,0
7450,21174,0
7451,21175,0
7452,21176,0
7453,21177,0
7454,21178,0
7455,21179,0
7456,21180,0
7457,21181,0
7458,21182,0
7459,21183,0
7460,21184,0
7461,21185,0
7462,21186,0
7463,21187,0
7464,21188,0
7465,21189,0
7466,21190,0
7467,21191,0
7468,21192,0
7469,21193,0
7470,21194,0
7471,21195,0
7472,21196,0
7473,21197,0
7474,21198,0
7475,21199,0
7476,21200,0
7477,21201,0
7478,21202,0
7479,21203,0
7480,21204,0
7481,21205,0
7482,21206,0
7483,21207,0
7484,21208,0
7485,21209,0
7486,21210,0
7487,21211,0
7488,21212,0
7489,21213,0
7490,21214,0
7491,21215,0
7492,21216,0
7493,21217,0
7494,21218,0
7495,21219,0
7496,21220,0
7497,21221,0
7498,21222,0
7499,21223,0
7500,21224,0
7501,21225,0
7502,21226,0
7503,21227,0
7504,21228,0
7505,21229,0
7506,21230,0
7507,21231,0
7508,21232,0
7509,21233,0
7510,21234,0
7511,21235,0
7512,21236,0
7513,21237,0
7514,21238,0
7515,21239,0
7516,21240,0
7517,21241,0
7518,21242,0
7519,21243,0
7520,21244,0
7521,21245,0
7522,21246,0
7523,21247,0
7524,21248,0
7525,21249,0
7526,21250,0
7527,21251,0
7528,21252,0
7529,21253,0
7530,21254,0
7531,21255,0
7532,21256,0
7533,21257,0
7534,21258,0
7535,21259,0
7536,21260,0
7537,21261,0
7538,21262,0
7539,21263,0
7540,21264,0
7541,21265,0
7542,21266,0
7543,21267,0
7544,21268,0
7545,21269,0
7546,21270,0
7547,21271,0
7548,21272,0
7549,21273,0
7550,21274,0
7551,21275,0
7552,21276,0
7553,21277,0
7554,21278,0
7555,21279,0
7556,21280,0
7557,21281,0
7558,21282,0
7559,21283,0
7560,21284,0
7561,21285,0
7562,21286,0
7563,21287,0
7564,21288,0
7565,21289,0
7566,21290,0
7567,21291,0
7568,21292,0
7569,21293,0
7570,21294,0
7571,21295,0
7572,21296,0
7573,21297,0
7574,21298,0
7575,21299,0
7576,21300,0
7577,21301,0
7578,21302,0
7579,21303,0
7580,21304,0
7581,21305,0
7582,21306,0
7583,21307,0
7584,21308,0
7585,21309,0
7586,21310,0
7587,21311,0
7588,21312,0
7589,21313,0
7590,21314,0
7591,21315,0
7592,21316,0
7593,21317,0
7594,21318,0
7595,21319,0
7596,21320,0
7597,21321,0
7598,21322,0
7599,21323,0
7600,21324,0
7601,21325,0
7602,21326,0
7603,21327,0
7604,21328,0
7605,21329,0
7606,21330,0
7607,21331,0
7608,21332,0
7609,21333,0
7610,21334,0
7611,21335,0
7612,21336,0
7613,21337,0
7614,21338,0
7615,21339,0
7616,21340,0
7617,21341,0
7618,21342,0
7619,21343,0
7620,21344,0
7621,21345,0
7622,21346,0
7623,21347,0
7624,21348,0
7625,21349,0
7626,21350,0
7627,21351,0
7628,21352,0
7629,21353,0
7630,21354,0
7631,21355,0
7632,21356,0
7633,21357,0
7634,21358,0
7635,21359,0
7636,21360,0
7637,21361,0
7638,21362,0
7639,21363,0
7640,21364,0
7641,21365,0
7642,21366,0
7643,21367,0
7644,21368,0
7645,21369,0
7646,21370,0
7647,21371,0
7648,21372,0
7649,21373,0
7650,21374,0
7651,21375,0
7652,21376,0
7653,21377,0
7654,21378,0
7655,21379,0
7656,21380,0
7657,21381,0
7658,21382,0
7659,21383,0
7660,21384,0
7661,21385,0
7662,21386,0
7663,21387,0
7664,21388,0
7665,21389,0
7666,21390,0
7667,21391,0
7668,21392,0
7669,21393,0
7670,21394,0
7671,21395,0
7672,21396,0
7673,21397,0
7674,21398,0
7675,21399,0
7676,21400,0
7677,21401,0
7678,21402,0
7679,21403,0
7680,21404,0
7681,21405,0
7682,21406,0
7683,21407,0
7684,21408,0
7685,21409,0
7686,21410,0
7687,21411,0
7688,21412,0
7689,21413,0
7690,21414,0
7691,21415,0
7692,21416,0
7693,21417,0
7694,21418,0
7695,21419,0
7696,21420,0
7697,21421,0
7698,21422,0
7699,21423,0
7700,21424,0
7701,21425,0
7702,21426,0
7703,21427,0
7704,21428,0
7705,21429,0
7706,21430,0
7707,21431,0
7708,21432,0
7709,21433,0
7710,21434,0
7711,21435,0
7712,21436,0
7713,21437,0
7714,21438,0
7715,21439,0
7716,21440,0
7717,21441,0
7718,21442,0
7719,21443,0
7720,21444,0
7721,21445,0
7722,21446,0
7723,21447,0
7724,21448,0
7725,21449,0
7726,21450,0
7727,21451,0
7728,21452,0
7729,21453,0
7730,21454,0
7731,21455,0
7732,21456,0
7733,21457,0
7734,21458,0
7735,21459,0
7736,21460,0
7737,21461,0
7738,21462,0
7739,21463,0
7740,21464,0
7741,21465,0
7742,21466,0
7743,21467,0
7744,21468,0
7745,21469,0
7746,21470,0
7747,21471,0
7748,21472,0
7749,21473,0
7750,21474,0
7751,21475,0
7752,21476,0
7753,21477,0
7754,21478,0
7755,21479,0
7756,21480,0
7757,21481,0
7758,21482,0
7759,21483,0
7760,21484,0
7761,21485,0
7762,21486,0
7763,21487,0
7764,21488,0
7765,21489,0
7766,21490,0
7767,21491,0
7768,21492,0
7769,21493,0
7770,21494,0
7771,21495,0
7772,21496,0
7773,21497,0
7774,21498,0
7775,21499,0
7776,21500,0
7777,21501,0
7778,21502,0
7779,21503,0
7780,21504,0
7781,21505,0
7782,21506,0
7783,21507,0
7784,21508,0
7785,21509,0
7786,21510,0
7787,21511,0
7788,21512,0
7789,21513,0
7790,21514,0
7791,21515,0
7792,21516,0
7793,21517,0
7794,21518,0
7795,21519,0
7796,21520,0
7797,21521,0
7798,21522,0
7799,21523,0
7800,21524,0
7801,21525,0
7802,21526,0
7803,21527,0
7804,21528,0
7805,21529,0
7806,21530,0
7807,21531,0
7808,21532,0
7809,21533,0
7810,21534,0
7811,21535,0
7812,21536,0
7813,21537,0
7814,21538,0
7815,21539,0
7816,21540,0
7817,21541,0
7818,21542,0
7819,21543,0
7820,21544,0
7821,21545,0
7822,21546,0
7823,21547,0
7824,21548,0
7825,21549,0
7826,21550,0
7827,21551,0
7828,21552,0
7829,21553,0
7830,21554,0
7831,21555,0
7832,21556,0
7833,21557,0
7834,21558,0
7835,21559,0
7836,21560,0
7837,21561,0
7838,21562,0
7839,21563,0
7840,21564,0
7841,21565,0
7842,21566,0
7843,21567,0
7844,21568,0
7845,21569,0
7846,21570,0
7847,21571,0
7848,21572,0
7849,21573,0
7850,21574,0
7851,21575,0
7852,21576,0
7853,21577,0
7854,21578,0
7855,21579,0
7856,21580,0
7857,21581,0
7858,21582,0
7859,21583,0
7860,21584,0
7861,21585,0
7862,21586,0
7863,21587,0
7864,21588,0
7865,21589,0
7866,21590,0
7867,21591,0
7868,21592,0
7869,21593,0
7870,21594,0
7871,21595,0
7872,21596,0
7873,21597,0
7874,21598,0
7875,21599,0
7876,21600,0
7877,21601,0
7878,21602,0
7879,21603,0
7880,21604,0
7881,21605,0
7882,21606,0
7883,21607,0
7884,21608,0
7885,21609,0
7886,21610,0
7887,21611,0
7888,21612,0
7889,21613,0
7890,21614,0
7891,21615,0
7892,21616,0
7893,21617,0
7894,21618,0
7895,21619,0
7896,21620,0
7897,21621,0
7898,21622,0
7899,21623,0
7900,21624,0
7901,21625,0
7902,21626,0
7903,21627,0
7904,21628,0
7905,21629,0
7906,21630,0
7907,21631,0
7908,21632,0
7909,21633,0
7910,21634,0
7911,21635,0
7912,21636,0
7913,21637,0
7914,21638,0
7915,21639,0
7916,21640,0
7917,21641,0
7918,21642,0
7919,21643,0
7920,21644,0
7921,21645,0
7922,21646,0
7923,21647,0
7924,21648,0
7925,21649,0
7926,21650,0
7927,21651,0
7928,21652,0
7929,21653,0
7930,21654,0
7931,21655,0
7932,21656,0
7933,21657,0
7934,21658,0
7935,21659,0
7936,21660,0
7937,21661,0
7938,21662,0
7939,21663,0
7940,21664,0
7941,21665,0
7942,21666,0
7943,21667,0
7944,21668,0
7945,21669,0
7946,21670,0
7947,21671,0
7948,21672,0
7949,21673,0
7950,21674,0
7951,21675,0
7952,21676,0
7953,21677,0
7954,21678,0
7955,21679,0
7956,21680,0
7957,21681,0
7958,21682,0
7959,21683,0
7960,21684,0
7961,21685,0
7962,21686,0
7963,21687,0
7964,21688,0
7965,21689,0
7966,21690,0
7967,21691,0
7968,21692,0
7969,21693,0
7970,21694,0
7971,21695,0
7972,21696,0
7973,21697,0
7974,21698,0
7975,21699,0
7976,21700,0
7977,21701,0
7978,21702,0
7979,21703,0
7980,21704,0
7981,21705,0
7982,21706,0
7983,21707,0
47922,21708,372
7984,21709,0
7985,21710,0
7986,21711,0
7987,21712,0
7988,21713,0
7989,21714,0
47923,21715,372
7990,21716,0
7991,21717,0
7992,21718,0
7993,21719,0
47924,21720,372
7994,21721,0
7995,21722,0
7996,21723,0
7997,21724,0
7998,21725,0
7999,21726,0
8000,21727,0
8001,21728,0
8002,21729,0
8003,21730,0
8004,21731,0
8005,21732,0
8006,21733,0
8007,21734,0
8008,21735,0
8009,21736,0
8010,21737,0
8011,21738,0
8012,21739,0
8013,21740,0
8014,21741,0
8015,21742,0
8016,21743,0
8017,21744,0
8018,21745,0
8019,21746,0
8020,21747,0
8021,21748,0
8022,21749,0
8023,21750,0
8024,21751,0
8025,21752,0
8026,21753,0
8027,21754,0
8028,21755,0
8029,21756,0
8030,21757,0
8031,21758,0
8032,21759,0
8033,21760,0
8034,21761,0
8035,21762,0
8036,21763,0
8037,21764,0
8038,21765,0
8039,21766,0
8040,21767,0
8041,21768,0
8042,21769,0
8043,21770,0
8044,21771,0
8045,21772,0
8046,21773,0
8047,21774,0
8048,21775,0
8049,21776,0
8050,21777,0
8051,21778,0
8052,21779,0
8053,21780,0
8054,21781,0
8055,21782,0
8056,21783,0
8057,21784,0
8058,21785,0
8059,21786,0
8060,21787,0
8061,21788,0
8062,21789,0
8063,21790,0
8064,21791,0
8065,21792,0
8066,21793,0
8067,21794,0
8068,21795,0
8069,21796,0
8070,21797,0
8071,21798,0
8072,21799,0
8073,21800,0
8074,21801,0
8075,21802,0
8076,21803,0
8077,21804,0
8078,21805,0
8079,21806,0
8080,21807,0
8081,21808,0
8082,21809,0
8083,21810,0
8084,21811,0
8085,21812,0
8086,21813,0
8087,21814,0
8088,21815,0
8089,21816,0
8090,21817,0
8091,21818,0
8092,21819,0
8093,21820,0
8094,21821,0
8095,21822,0
8096,21823,0
8097,21824,0
8098,21825,0
8099,21826,0
8100,21827,0
8101,21828,0
8102,21829,0
8103,21830,0
8104,21831,0
8105,21832,0
8106,21833,0
8107,21834,0
8108,21835,0
8109,21836,0
8110,21837,0
8111,21838,0
8112,21839,0
8113,21840,0
8114,21841,0
8115,21842,0
8116,21843,0
8117,21844,0
8118,21845,0
8119,21846,0
47925,21847,372
8120,21848,0
8121,21849,0
8122,21850,0
47926,21851,372
8123,21852,0
8124,21853,0
8125,21854,0
24174,21855,374
24175,21856,374
8126,21857,0
8127,21858,0
8128,21859,0
8129,21860,0
8130,21861,0
8131,21862,0
8132,21863,0
8133,21864,0
8134,21865,0
8135,21866,0
8136,21867,0
8137,21868,0
8138,21869,0
8139,21870,0
8140,21871,0
8141,21872,0
8142,21873,0
8143,21874,0
8144,21875,0
8145,21876,0
8146,21877,0
8147,21878,0
8148,21879,0
8149,21880,0
8150,21881,0
8151,21882,0
8152,21883,0
8153,21884,0
8154,21885,0
8155,21886,0
8156,21887,0
8157,21888,0
8158,21889,0
8159,21890,0
8160,21891,0
8161,21892,0
8162,21893,0
8163,21894,0
8164,21895,0
8165,21896,0
